ID	Type	CISD1	G6PD	AKR1C3	HSBP1	ALOX5	ACO1	PHKG2	PGD	GSS	STEAP3	GCLM	PEBP1	CBS	AIFM2	ALOX12	ABCC1	KEAP1	CS
GSM1539697_treat	Tumor	8.191575	8.488733	7.396819	8.365543	8.768515	7.687681	7.380737	10.476711	7.28792	6.701694	7.532443	8.211122	6.911564	6.816153	7.770336	6.67191	7.510934	8.702286
GSM1539698_treat	Tumor	8.159505	8.465597	7.245968	8.526289	8.933791	7.658349	7.270644	10.889075	7.445384	6.739776	7.122078	7.940383	6.807776	6.718414	7.356073	6.718409	7.554879	8.679546
GSM1539701_treat	Tumor	8.092205	8.4776	7.34121	8.806611	8.808414	7.694746	7.471436	10.552094	7.32851	6.686661	7.249054	7.990809	7.269185	6.793742	7.444888	6.807373	7.397787	8.853016
GSM1539703_treat	Tumor	7.625152	8.94472	7.474138	8.733079	8.887233	7.715014	7.489895	11.053992	7.637275	6.97513	7.298884	7.877158	7.458641	6.731619	7.548272	6.997118	7.583927	8.803448
GSM1539705_treat	Tumor	7.687885	8.429423	7.39942	8.461659	8.813667	7.505531	7.366024	10.541753	7.504709	6.721973	7.313529	8.378688	7.096299	6.76593	7.435897	6.858941	7.413449	8.734445
GSM1539713_treat	Tumor	8.365541	8.311636	7.543204	8.720412	8.661292	7.514585	7.329756	10.860233	7.263788	6.840461	7.400479	8.129904	6.833424	6.714736	7.490606	6.820515	7.298259	8.597189
GSM1539717_treat	Tumor	7.684166	8.625452	7.493717	8.259007	8.684208	7.859964	7.115857	10.926586	7.608543	6.899431	7.363947	8.050082	6.882098	6.726993	7.397321	6.868164	7.618874	8.820247
GSM1539718_treat	Tumor	7.937938	8.598356	7.301788	8.867305	8.916589	7.499162	7.066528	11.077297	7.152058	6.72425	7.320076	8.006085	7.798949	6.766035	7.89135	6.722627	7.427896	8.548396
GSM1539719_treat	Tumor	7.957746	8.739789	6.990833	8.588497	8.804136	7.735449	7.480536	10.965315	7.290416	6.791633	7.514358	8.052022	7.50237	6.696077	7.596884	6.931372	7.429024	8.629843
GSM1539720_treat	Tumor	8.088129	8.753081	7.04047	8.404526	8.796229	7.827066	7.145017	10.646457	7.322611	6.754031	7.463227	7.874841	6.940132	6.704848	7.842829	6.871768	7.442902	8.732527
GSM1539721_treat	Tumor	7.98022	8.738543	7.152582	8.506335	8.925201	7.589209	7.470022	11.090923	7.55401	6.885159	7.301023	7.834805	7.046037	6.777928	7.419916	6.793706	7.331902	8.823054
GSM1539722_treat	Tumor	8.049882	8.929622	6.713553	8.250628	8.72871	7.860937	6.936581	11.121236	7.051844	6.82468	7.458466	7.885964	7.036679	6.739172	8.016443	6.688735	7.463489	8.474101
GSM1539723_treat	Tumor	7.987013	8.329303	8.037247	8.815238	8.710767	7.470271	7.31534	10.592606	7.415094	6.832123	7.340229	7.988232	6.968145	6.858724	7.243112	6.731126	7.472355	8.667222
GSM1539727_treat	Tumor	8.205851	8.725319	7.99633	8.643876	8.733743	7.544024	7.318117	11.200922	7.338936	6.763425	7.487965	7.852115	7.062998	6.703826	7.570635	6.808527	7.441556	8.604607
GSM1539728_treat	Tumor	8.274327	8.156329	7.888499	8.857747	8.800516	7.290787	7.467458	10.209666	7.293847	6.770633	7.250531	8.083629	6.936746	6.866052	6.977403	6.786585	7.253107	8.297602
GSM1539729_treat	Tumor	8.326465	8.189515	7.457264	8.813725	8.621357	7.703209	7.281151	10.088443	7.357924	6.741703	7.290321	8.394052	6.926762	6.768731	6.964178	6.783915	7.427024	8.782944
GSM1539732_treat	Tumor	7.831976	8.65913	7.814136	8.853642	8.751882	7.527045	6.98563	10.641013	7.079358	6.739756	7.339461	7.772066	7.629065	6.740733	7.501326	6.891788	7.464442	8.374918
GSM1539733_treat	Tumor	8.119276	8.626654	7.152851	8.813725	8.886304	7.631688	7.465673	10.968307	7.528885	6.764849	7.25683	7.834805	6.964507	6.693444	7.501721	6.835676	7.549151	8.739951
GSM1539736_treat	Tumor	8.1876	8.381752	7.456665	8.897105	8.820651	7.720115	7.257872	10.633088	7.433015	7.024198	7.352208	8.09564	7.304885	6.675474	7.456858	6.817303	7.423344	8.649703
GSM1539737_treat	Tumor	8.132315	8.193431	7.141053	8.57186	8.501625	7.517358	7.361957	9.957165	7.128817	6.704735	7.176641	8.342913	6.931453	6.802847	7.180082	6.772685	7.280176	8.763593
GSM1539739_treat	Tumor	7.837662	9.11919	7.086529	8.507566	8.994894	7.72643	7.55688	11.525932	7.523203	6.844058	7.444633	7.820536	7.997882	6.719036	7.160301	6.929137	7.627327	8.809835
GSM1539742_treat	Tumor	7.928353	8.448364	6.74333	8.32941	8.944612	7.506196	7.245289	10.869109	7.214056	6.691651	7.411564	7.973988	6.93425	6.761852	7.534777	6.72715	7.283819	8.554576
GSM1539743_treat	Tumor	8.428339	8.19069	8.118802	8.783321	8.614879	7.517358	7.210942	10.122471	7.392089	6.834023	7.470991	8.309989	6.925941	6.821872	6.779153	6.683506	7.292781	8.52836
GSM1539746_treat	Tumor	8.360058	8.28087	7.804116	8.51357	8.507404	7.423121	7.058614	10.329942	7.320751	6.73912	7.392925	8.683576	7.135419	6.734108	7.381885	6.783231	7.459769	8.590514
GSM1539747_treat	Tumor	8.427157	8.509283	7.669245	8.704375	8.769415	7.539355	7.301691	10.411869	7.646866	6.74742	7.383649	8.025344	7.33651	6.748117	7.354349	6.734104	7.508376	8.794368
GSM1539748_treat	Tumor	8.024664	8.639547	7.136795	8.96081	8.949782	7.418848	7.23386	11.507939	7.122559	6.761551	7.526178	7.615312	6.965087	6.740254	7.531475	6.763965	7.420178	8.322351
GSM1539749_treat	Tumor	7.786236	8.856532	7.412836	8.442925	9.153922	7.957725	7.417776	11.11777	7.440379	6.956274	7.275533	7.779184	7.563294	6.723562	7.905092	6.822737	7.550043	8.92459
GSM1539751_treat	Tumor	7.64761	8.603486	7.253317	8.347476	8.821513	7.712525	7.46585	11.027909	7.404014	6.838705	7.255474	8.166882	7.073674	6.759547	7.055676	6.862341	7.43471	8.864699
GSM1539752_treat	Tumor	8.305157	8.237207	7.529148	9.02376	8.825956	7.45088	7.348783	10.546909	7.200416	6.713593	7.385939	7.877158	7.437069	6.718043	6.877223	6.824148	7.403069	8.495093
GSM1539763_treat	Tumor	7.48024	8.786875	7.239818	8.231352	9.004091	7.803108	7.576032	10.825477	7.585987	6.748315	7.180322	7.912267	7.316915	6.697874	7.368409	6.705357	7.386708	8.782944
GSM1539765_treat	Tumor	7.630575	8.77205	7.261193	8.409331	9.032197	7.824022	7.289695	10.886403	7.54984	6.79992	7.198525	7.907421	7.447335	6.725591	7.527421	6.828327	7.574706	8.846439
GSM1539766_treat	Tumor	8.438506	8.055794	7.861519	8.848754	8.683344	7.413641	7.244572	10.050392	7.362289	6.739853	7.334531	8.606469	6.869362	6.746239	6.735169	6.831227	7.268777	8.514022
GSM1539767_treat	Tumor	8.168249	8.635977	6.80997	8.376082	9.02167	7.614512	7.232719	11.012357	7.285069	6.741843	7.407303	8.236284	7.188808	6.893391	6.781934	6.828586	7.424079	8.72545
GSM1539768_treat	Tumor	8.023939	8.39113	7.52189	8.579808	8.820651	7.674554	7.242418	10.447832	7.326745	6.920611	7.311892	7.800623	7.293929	6.69683	7.469101	6.791957	7.283969	8.760872
GSM1539769_treat	Tumor	8.033564	8.48607	8.21139	8.641128	8.623777	7.660238	7.262518	10.40958	7.355021	6.77843	7.121794	8.016258	7.262223	6.734409	7.643677	6.778138	7.411827	8.780195
GSM1539773_treat	Tumor	8.245515	8.327945	7.806738	8.990448	8.803236	7.366489	7.290331	10.690159	7.155317	6.870476	7.340819	8.166205	7.569518	6.788283	6.807676	6.759062	7.25507	8.516333
GSM1539777_treat	Tumor	8.348391	8.647795	7.861814	8.854454	9.09849	7.63403	7.119622	11.498644	7.370702	6.754667	7.350207	7.91351	7.532676	6.682623	7.571806	6.672235	7.381228	8.565465
GSM1539778_treat	Tumor	7.965163	8.620181	6.881972	8.712347	8.763066	7.682285	7.322355	10.869109	7.490409	6.740195	7.441409	8.030499	6.825702	6.744457	7.340641	6.786982	7.479069	8.870602
GSM1539780_treat	Tumor	8.366052	8.45258	7.370083	8.767543	8.836866	7.391021	6.997601	10.784372	7.323944	6.791741	7.346321	8.280178	7.571568	6.740473	7.452345	6.76006	7.294406	8.560887
GSM1539783_treat	Tumor	8.148177	8.344025	7.493498	8.571214	8.801427	7.668535	7.055275	10.711919	7.448549	6.758327	7.200288	8.353572	7.598357	6.715474	7.07344	6.725107	7.465558	8.711951
GSM1539785_treat	Tumor	7.932547	8.775988	6.82564	8.363812	8.918367	7.490738	7.175129	10.886403	7.415414	6.738194	7.126126	8.171827	6.939563	6.827586	7.198539	6.751726	7.347014	8.774704
GSM1539787_treat	Tumor	8.333693	8.445305	8.332127	8.790189	8.714261	7.673228	7.510438	10.746687	7.516208	6.785028	7.415	7.596685	6.978623	6.72748	7.298969	6.791807	7.495561	8.828637
GSM1539788_treat	Tumor	8.279755	8.002632	7.711165	8.918042	8.56683	7.525663	7.356173	10.026879	7.473039	6.736252	7.296312	8.207304	6.937746	6.709106	6.970674	6.786753	7.243856	8.520792
GSM1539794_treat	Tumor	8.099671	8.514648	7.355516	8.931869	9.006966	7.592701	7.4369	10.974584	7.336697	6.68947	7.433529	7.657764	7.156303	6.732049	7.33914	6.78364	7.415269	8.506379
GSM1539660_treat	Tumor	8.247936	8.184402	7.817022	8.812115	8.782958	7.863152	7.174483	10.288842	7.084507	6.886924	7.375835	8.477117	6.945296	6.814244	7.027109	6.791837	7.337454	8.412788
GSM1539695_treat	Tumor	7.939715	8.55892	7.454034	8.674776	8.723611	7.638094	7.600522	10.692988	7.501121	6.775303	7.278737	8.156938	7.414695	6.773626	7.000812	6.69804	7.560294	8.821208
GSM1539750_treat	Tumor	8.39163	8.109499	8.046449	8.787162	8.692386	7.438437	7.181801	10.190134	7.207113	6.847847	7.394854	8.250822	6.93425	6.773679	6.945167	6.839539	7.359255	8.595561
GSM1539409_treat	Tumor	7.982465	8.519624	7.163714	8.259531	8.831585	7.845084	7.137493	10.498635	7.498067	6.881278	7.362317	8.300673	7.187419	6.661649	7.337338	6.772396	7.597974	8.963138
GSM1539410_treat	Tumor	7.773897	8.791555	7.188966	8.262052	9.058533	7.750947	7.446922	10.847102	7.542505	6.97749	7.273791	7.864891	7.469494	6.713799	7.322391	6.903088	7.459567	8.963138
GSM1539411_treat	Tumor	8.214633	8.375995	7.692541	8.532026	9.005028	7.67963	7.22172	10.54415	7.303359	6.820374	7.247553	8.211837	7.257768	6.77778	7.313025	6.89063	7.389354	8.72728
GSM1539412_treat	Tumor	8.02661	8.662268	7.242173	8.400291	8.948773	7.558557	7.202515	11.002738	7.171092	6.840894	7.37486	7.853254	7.272918	6.850017	7.576195	6.759546	7.526421	8.750805
GSM1539413_treat	Tumor	7.904455	8.700898	7.107073	8.737601	8.671067	7.377702	7.358726	10.91227	7.144363	6.833877	7.491486	7.703513	7.642389	6.794463	8.007852	6.748359	7.229701	8.560098
GSM1539414_treat	Tumor	7.974369	8.519081	7.461173	8.668338	8.838794	7.75982	7.056412	10.754808	7.407723	6.716186	7.211833	8.361019	7.73176	6.809253	7.98375	6.706689	7.359419	8.62132
GSM1539415_treat	Tumor	8.568768	8.406426	7.475967	8.469783	8.716023	7.698235	7.296097	10.381404	7.583891	6.755699	7.215854	8.498967	6.960564	6.812844	7.47476	6.72837	7.508598	8.64717
GSM1539416_treat	Tumor	8.138281	8.699615	7.624275	8.455428	8.689118	7.605806	7.219232	10.597505	7.44228	6.761801	7.303033	8.362691	6.845381	6.669198	7.705532	6.728325	7.334708	8.72545
GSM1539417_treat	Tumor	8.236974	8.232997	7.232863	8.600523	8.685838	7.516905	7.309502	10.240319	7.342728	6.887433	7.363133	8.225109	6.988133	6.74142	7.163506	6.833526	7.274767	8.823054
GSM1539418_treat	Tumor	8.447697	8.052691	8.055142	8.861714	8.611692	7.485163	7.091313	10.26547	7.276435	6.720455	7.367567	8.533543	7.315497	6.759083	7.385096	6.791305	7.457602	8.563915
GSM1539419_treat	Tumor	7.609636	8.906721	7.193985	8.140453	8.92902	7.765274	7.566523	11.040818	7.670262	6.907398	7.277117	7.903141	6.883009	6.752663	7.669082	6.797514	7.655199	8.783889
GSM1539420_treat	Tumor	7.69909	8.510895	7.016182	8.601186	8.987719	7.654112	7.400226	10.779135	7.623436	6.90994	7.416673	7.826159	6.921468	6.735121	7.585947	6.82297	7.598426	8.81075
GSM1539421_treat	Tumor	7.853041	8.559477	7.340528	8.368989	8.849375	7.688489	7.199522	10.762855	7.510449	6.747661	7.215854	8.224407	7.175532	6.716563	7.074839	6.744577	7.37985	8.942917
GSM1539422_treat	Tumor	8.314292	8.520633	6.865002	9.070207	8.798831	7.644627	7.423164	10.687445	7.42337	6.89035	7.305172	7.942246	7.068479	6.794086	7.276869	6.76006	7.386213	8.724478
GSM1539423_treat	Tumor	8.170997	8.470764	7.800805	9.060429	8.566038	7.474367	7.413508	10.627687	7.325303	6.73278	7.308766	8.293445	7.269484	6.707596	6.968682	6.723223	7.381741	8.583975
GSM1539424_treat	Tumor	7.809275	8.427864	7.455026	8.548869	8.820651	7.559525	7.190092	10.518593	7.288888	6.661255	7.305364	8.136702	6.909037	6.87928	7.235406	6.710131	7.452472	8.611229
GSM1539425_treat	Tumor	7.806997	8.636579	7.185745	8.797318	9.037644	7.760666	7.367045	11.28013	7.612908	6.873001	7.14812	7.879448	6.873009	6.781611	7.113678	6.746795	7.463103	8.783889
GSM1539426_treat	Tumor	8.165162	7.975834	7.898616	8.454207	8.818015	7.535864	7.063085	9.913079	7.165022	6.869168	7.431136	7.728655	7.142199	6.86327	6.968849	6.776228	7.232467	8.335888
GSM1539427_treat	Tumor	7.876743	8.788987	7.583307	8.477845	8.809287	7.794311	7.302466	10.98365	7.458231	6.762527	7.291426	8.061476	7.611244	6.764118	7.787648	6.75744	7.56935	8.803448
GSM1539428_treat	Tumor	7.912035	8.360284	7.770815	8.719729	8.818924	7.547874	7.310616	10.72775	7.502063	6.677289	7.334168	7.788662	7.366097	6.71367	7.581528	6.83361	7.587823	8.74439
GSM1539429_treat	Tumor	8.258937	8.544903	7.43894	8.471011	8.832437	7.72368	7.34699	10.627687	7.324996	6.786136	7.27908	8.211837	7.251186	6.739276	7.10943	6.789687	7.460558	8.829613
GSM1539430_treat	Tumor	7.659477	8.753081	7.359032	8.320275	8.843225	7.830108	7.268238	11.423133	7.569945	6.796249	7.490997	7.768239	7.342766	6.721657	7.532568	6.858425	7.588492	8.896616
GSM1539431_treat	Tumor	8.059819	8.275665	7.158326	8.897898	8.934762	7.427105	7.440971	9.909949	7.379293	6.801028	7.334349	7.784731	6.935325	6.704322	6.72816	6.726592	7.208129	8.657562
GSM1539432_treat	Tumor	8.223853	8.664691	7.507834	8.554761	8.60377	7.399067	7.047555	10.604815	7.337573	6.767716	7.541549	8.274795	6.953025	6.769632	7.930638	6.862181	7.499231	8.669885
GSM1539433_treat	Tumor	7.954435	8.574118	7.625153	8.746425	8.705867	7.454032	7.441738	10.749181	7.430769	6.839433	7.429331	7.819399	7.345262	6.723164	7.100778	6.900514	7.458602	8.604607
GSM1539434_treat	Tumor	7.791326	8.597773	7.040261	8.446014	8.947664	7.692005	7.377645	10.717076	7.533543	6.704069	7.354912	7.954105	7.327573	6.746598	7.283922	6.795578	7.520513	8.879989
GSM1539435_treat	Tumor	8.250754	8.422868	7.428412	8.892079	8.632589	7.495173	7.494244	10.269758	7.336996	6.656041	7.394629	7.890024	7.103504	6.759566	7.587845	6.689804	7.506437	8.7209
GSM1539436_treat	Tumor	8.316846	8.755029	6.935727	8.414208	8.921241	7.465888	7.110125	10.917804	7.295512	6.978198	7.37686	7.856677	7.480041	6.71019	7.096075	6.813097	7.470965	8.563915
GSM1539437_treat	Tumor	8.031715	8.162517	7.496036	8.811309	8.751882	7.525663	7.354824	10.194078	7.347113	6.802871	7.29778	8.514096	7.013039	6.720586	7.045803	6.756089	7.366658	8.655837
GSM1539438_treat	Tumor	7.655893	8.813715	7.403165	8.674049	8.763066	7.833767	7.471632	11.252732	7.598582	6.968645	7.192083	7.680853	6.954603	6.701659	7.87776	6.770069	7.681504	8.860942
GSM1539551_treat	Tumor	7.774211	8.667774	7.001449	8.439848	8.854048	7.77567	7.332967	10.744027	7.42874	6.763841	7.181544	7.7418	7.36592	6.712114	7.800896	6.722571	7.487258	8.890821
GSM1539556_treat	Tumor	8.339383	8.513539	7.268404	8.880602	8.600612	7.376921	7.188402	10.771085	6.979284	6.723609	7.39568	7.565713	7.061629	6.735487	7.477416	6.727915	7.303367	8.617946
GSM1539557_treat	Tumor	8.064633	8.518505	7.325859	8.510896	8.720195	7.678321	7.216096	10.554697	7.359976	6.738881	7.249551	8.327682	7.143997	6.663017	8.183715	6.861975	7.381576	8.759984
GSM1539558_treat	Tumor	8.351007	8.324731	8.476755	8.55086	8.51236	7.590199	7.167887	10.156179	7.449944	6.740215	7.348249	8.334056	7.001432	6.702142	6.846538	6.801038	7.464055	8.716318
GSM1539559_treat	Tumor	8.261839	8.594338	7.314084	8.622598	8.818015	7.549721	7.211921	10.797948	7.414755	6.814829	7.366159	8.182759	7.16239	6.842058	7.083091	6.72673	7.511796	8.728955
GSM1539561_treat	Tumor	8.571807	8.418324	8.167915	8.805847	8.696477	7.476489	7.1785	10.582759	7.176291	6.791824	7.371785	7.705013	6.758594	6.789433	7.256284	6.724001	7.269504	8.398169
GSM1539564_treat	Tumor	7.855376	8.700898	7.336415	8.522426	8.547448	7.618365	7.471848	10.395572	7.247118	6.967994	7.378698	7.793459	7.378761	6.679975	7.689793	6.841644	7.305803	8.517713
GSM1539565_treat	Tumor	7.528445	8.736712	7.035581	8.774334	9.184726	7.892084	7.221289	11.275913	7.272204	6.80083	7.160294	7.686355	6.894009	6.75738	7.262312	6.801668	7.518022	8.965278
GSM1539566_treat	Tumor	8.232289	8.39653	7.157666	8.302934	8.88153	7.747003	7.27557	10.674596	7.390744	6.806187	7.330657	8.284719	7.460227	6.700734	7.272721	6.811485	7.496761	8.688301
GSM1539567_treat	Tumor	7.945119	8.553862	7.361656	8.734503	8.839703	7.563852	7.423352	10.909204	7.638192	6.775231	7.312794	7.821651	7.585778	6.815329	7.020637	6.919018	7.42827	8.840742
GSM1539568_treat	Tumor	8.32331	8.120164	7.921236	8.940525	8.691553	7.351638	7.246149	10.34525	7.438184	6.762245	7.331219	8.20592	6.667164	6.795101	7.12785	6.781846	7.382975	8.560098
GSM1539572_treat	Tumor	7.783108	8.383228	7.509544	8.631517	8.771928	7.67913	7.126102	10.510954	7.474813	6.736328	7.324184	8.002283	6.966047	6.797066	7.213936	6.849241	7.379316	8.759012
GSM1539574_treat	Tumor	7.857726	9.143072	7.029959	8.243259	8.804136	7.644077	7.531057	11.097413	7.362443	6.684891	7.441603	7.610619	7.082952	6.650669	8.186642	6.784721	7.758045	8.646262
GSM1539584_treat	Tumor	7.778647	8.667116	7.078206	8.489266	8.904367	7.735188	7.233997	10.98365	7.520131	6.767638	7.18959	8.33573	7.068172	6.747419	7.292884	6.909701	7.472355	8.938767
GSM1539590_treat	Tumor	7.956679	8.925773	6.983773	8.499428	8.719402	7.719281	7.695981	10.800607	7.516616	6.680024	7.547279	8.313106	7.342301	6.770893	7.713757	6.922208	7.556198	8.910227
GSM1539591_treat	Tumor	8.187149	8.61904	7.330495	8.794128	8.705867	7.731404	7.504708	10.722282	7.500558	6.687441	7.304916	7.94722	7.254596	6.807983	7.458313	6.719768	7.513067	8.68389
GSM1539592_treat	Tumor	8.006424	8.784892	7.508466	8.563849	8.95566	7.687138	7.305104	10.909204	7.409055	6.893288	7.242881	7.808077	6.966836	6.693907	7.705255	6.70668	7.419246	8.79977
GSM1539594_treat	Tumor	8.073535	8.454638	7.555955	8.866549	8.75873	7.675354	7.341222	10.641013	7.473557	6.796783	7.236819	8.057339	6.997131	6.737288	7.673464	6.809599	7.422986	8.768199
GSM1539598_treat	Tumor	8.053404	8.135312	7.804972	8.632204	8.833307	7.559525	7.035116	10.250475	7.427397	6.777249	7.155343	8.15332	6.966443	6.709726	6.839508	6.883354	7.266078	8.707714
GSM1539602_treat	Tumor	7.936833	8.799774	7.590564	8.685952	8.866796	7.451684	7.205003	10.932456	7.20724	6.936292	7.379703	7.674833	7.228316	6.72538	7.268829	6.703051	7.28073	8.821208
GSM1539608_treat	Tumor	8.038563	8.357935	7.751326	8.913873	8.893929	7.31036	7.250659	10.421427	7.223207	6.768551	7.423148	7.419054	6.879158	6.812613	7.317073	6.816203	7.214387	8.33103
GSM1539609_treat	Tumor	7.963626	8.29269	7.961089	8.664038	8.949782	7.558335	7.209828	10.749181	7.400271	6.691352	7.278737	7.952151	7.190212	6.685023	7.679626	6.786134	7.478878	8.629843
GSM1539610_treat	Tumor	8.015859	8.52621	7.939901	9.05637	8.869621	7.689296	7.43409	10.806207	7.456782	6.739345	7.150511	8.109033	7.211271	6.696956	7.053489	6.67422	7.430691	8.798893
GSM1539611_treat	Tumor	8.319807	8.543255	7.510642	8.800423	8.960586	7.590199	7.384666	10.838863	7.371021	6.89764	7.300475	7.950245	6.826469	6.72528	7.074839	6.803187	7.477712	8.689217
GSM1539612_treat	Tumor	8.234107	8.502476	7.736497	8.509517	8.831585	7.602531	7.111172	10.617378	7.441569	6.772408	7.383448	7.986385	7.11522	6.699893	6.973323	6.917475	7.446665	8.718164
GSM1539614_treat	Tumor	7.93147	8.624897	6.928643	8.474134	8.68673	7.68686	7.380737	10.541753	7.199582	6.783855	7.216322	7.991454	6.774422	6.795822	7.778691	6.849484	7.541563	8.820247
GSM1539618_treat	Tumor	7.920185	8.290942	8.263913	8.511554	8.702463	7.359156	7.14837	10.22014	7.220418	6.750087	7.403861	8.340545	6.715419	6.760289	6.763953	6.770226	7.402354	8.509328
GSM1539620_treat	Tumor	8.060198	8.674964	7.864253	8.983291	8.850366	7.545946	7.348941	11.030957	7.536458	6.80256	7.272167	8.102774	6.937241	6.695212	7.217293	6.872427	7.427024	8.717224
GSM1539622_treat	Tumor	8.220668	8.262417	7.640678	9.026562	8.795302	7.659959	7.264787	10.479203	7.357616	6.777148	7.356908	7.858474	7.054111	6.720109	7.266797	6.787864	7.385542	8.57665
GSM1539625_treat	Tumor	8.446633	8.439747	7.569048	8.872308	8.828895	7.63042	7.360466	10.54415	7.38739	6.703742	7.225718	8.144474	7.224869	6.74645	7.691691	6.739592	7.41671	8.713689
GSM1539628_treat	Tumor	8.281238	8.380352	7.266603	9.035175	8.786583	7.505531	7.292993	10.258815	7.096314	6.717163	7.173825	8.473466	6.794471	6.728266	7.678584	6.740455	7.166695	8.48256
GSM1539631_treat	Tumor	7.937577	8.396039	7.650361	8.619161	8.772741	7.468755	7.348309	10.569985	7.38739	6.876967	7.302301	7.904379	6.757562	6.717744	7.004254	6.748513	7.495773	8.822126
GSM1539633_treat	Tumor	7.773897	8.624897	7.471029	8.464098	8.839703	7.68039	7.379547	10.679842	7.422045	6.77429	7.32027	8.290157	6.977383	6.685623	7.431762	6.901488	7.521339	8.846439
GSM1539635_treat	Tumor	8.304148	8.294884	8.171509	8.867305	8.636632	7.382672	7.28821	10.309986	7.341215	6.796635	7.334349	8.246981	7.199285	6.726109	7.207834	6.735176	7.476141	8.585605
GSM1539636_treat	Tumor	8.295174	8.530584	7.407282	8.523065	8.704158	7.492769	7.175634	10.700734	7.413977	6.735456	7.31406	7.975795	6.860745	6.799819	7.334799	6.721512	7.549378	8.793309
GSM1539638_treat	Tumor	8.18441	8.741653	7.422009	8.532026	8.980788	7.61633	7.256719	10.814348	7.235276	6.731069	7.346536	7.739643	7.36592	6.748	7.96506	6.878379	7.591271	8.74721
GSM1539639_treat	Tumor	8.511279	8.317939	7.916486	8.973206	8.726225	7.36409	7.294082	10.194078	7.256331	6.739678	7.169685	7.931114	6.807559	6.709133	6.830236	6.685989	7.22116	8.438659
GSM1539640_treat	Tumor	8.013518	8.350008	7.511276	8.790189	8.7321	7.665863	7.37815	10.374399	7.567852	6.858041	7.206919	8.219355	7.088887	6.82015	7.723014	6.816579	7.458602	8.728127
GSM1539642_treat	Tumor	8.436313	8.337516	7.643703	9.095902	8.630211	7.49027	7.250049	10.466897	7.243055	6.763339	7.243221	8.035081	7.24039	6.757695	7.414445	6.709043	7.340196	8.472673
GSM1539645_treat	Tumor	8.102973	8.681698	7.474946	8.517403	8.863157	7.768737	7.407874	10.803376	7.218426	6.783267	7.125848	7.764973	7.1641	6.743781	7.265001	6.852456	7.580515	8.700421
GSM1539654_treat	Tumor	8.225767	8.393577	7.477028	8.693205	8.7321	7.397884	7.105704	10.428197	7.476445	6.712256	7.415206	8.389016	6.710959	6.764912	7.200427	6.67379	7.256575	8.822126
GSM1539657_treat	Tumor	7.937197	8.414996	7.488216	8.614374	8.831585	7.540317	7.306836	11.084089	7.396988	6.780922	7.38386	8.06482	6.855686	6.760875	7.489133	6.829444	7.46692	8.860942
GSM1539658_treat	Tumor	8.009433	8.681698	7.391084	8.468526	8.886304	7.678321	7.329127	10.889075	7.288888	6.707463	7.274315	8.391497	7.557125	6.746354	7.638716	6.716113	7.591043	8.862821
GSM1539659_treat	Tumor	7.879443	8.843254	6.603715	8.409331	8.964562	7.696351	7.18049	11.237391	7.383763	6.699625	7.370417	7.814877	6.841974	6.730269	7.213373	6.754677	7.43471	8.671676
GSM1539669_treat	Tumor	8.142553	8.261991	8.344493	9.092935	8.611692	7.49961	7.315494	9.864323	7.32865	6.75549	7.228359	8.004226	7.105294	6.68176	7.645679	6.75084	7.240939	8.459643
GSM1539672_treat	Tumor	8.249326	8.58476	7.483365	8.421903	8.984776	7.389513	7.187857	11.222715	7.293847	6.737467	7.499064	7.80234	7.670731	6.796694	7.220617	6.739198	7.374458	8.410132
GSM1539680_treat	Tumor	7.834567	8.668341	7.223846	8.813725	9.095158	7.70349	7.112938	11.17488	7.370227	6.861351	7.247553	8.171079	7.146804	6.710993	7.341311	6.825201	7.431225	8.74439
GSM1539681_treat	Tumor	7.97696	8.580864	7.612947	8.501433	8.843225	7.718127	7.332797	10.674596	7.539079	6.762068	7.391879	7.762833	6.924365	6.694564	7.787375	6.761549	7.408571	8.95189
GSM1539682_treat	Tumor	7.828342	8.696127	7.922188	8.685264	8.999954	7.517574	7.443683	11.248896	7.428397	6.823032	7.31875	8.020198	7.631986	6.775312	7.053489	6.900903	7.588702	8.750805
GSM1539683_treat	Tumor	7.624871	8.806954	6.836626	8.784875	9.082888	7.836551	7.454706	11.376708	7.702272	6.907614	7.443973	7.901983	6.93153	6.671993	7.056099	6.710845	7.502934	9.033437
GSM1539684_treat	Tumor	8.022387	8.379885	8.573675	8.778747	8.971689	7.661369	7.214164	10.784372	7.48418	6.741503	7.270795	7.771537	6.998452	6.85712	7.107686	6.748409	7.438305	8.732527
GSM1539690_treat	Tumor	8.696717	8.483415	7.991922	9.012768	8.72957	7.639714	7.296097	10.852207	7.525785	6.714578	7.388386	8.279387	7.437262	6.696529	7.403591	6.680924	7.494763	8.666365
GSM1539700_treat	Tumor	8.330047	8.50875	7.225431	8.61294	8.670324	7.678041	7.146624	10.489066	7.499979	6.697674	7.231728	8.038968	6.819021	6.664538	7.793859	6.768398	7.374031	8.792325
GSM1539708_treat	Tumor	8.252267	8.891442	7.801529	8.581134	8.886304	7.55928	7.43891	11.047464	7.532589	6.780236	7.322682	7.925051	7.569089	6.698362	7.803268	6.725608	7.47115	8.812765
GSM1539724_treat	Tumor	8.210892	8.441747	7.820222	8.858525	8.798831	7.799013	7.267778	10.889075	7.162111	6.733433	7.261124	7.910451	7.187808	6.709972	7.107445	6.741108	7.241863	8.583975
